Country Name,Country Code,adolescent_fertility,gdp_per_capita,female_labor_force_participation,female_life_expectancy,maternal_mortality,women_in_parliament,female_secondary_enrollment,female_tertiary_enrollment,female_unemployment,female_secondary_enrollment_norm,female_tertiary_enrollment_norm,female_labor_force_participation_norm,female_life_expectancy_norm,women_in_parliament_norm,female_unemployment_norm,maternal_mortality_norm,adolescent_fertility_norm,education_index,economic_participation_index,health_index,political_representation_index,womens_development_index
Kenya,KEN,56.313,1942.58802756191,62.946,65.92,149.0,23.2758620689655,84.7505339840655,7.29617444896105,6.83,0.5472728593056089,0.030019879341913504,0.7449880943236806,0.33517257924251054,0.3800140745953551,0.833576275446092,0.8508064516129032,0.6349446024120011,0.2886463693237612,0.7892821848848863,0.6069745444224717,0.3800140745953551,0.5162292933066186
Vanuatu,VUT,66.219,3482.61458237637,53.604,73.927,100.0,1.92307692307692,134.925790252936,60.20214459287705,6.292,0.8821779055984453,0.343282654188705,0.625393655426684,0.575284133505263,0.03139717425431706,0.8470972606182459,0.9002016129032258,0.5701931561917835,0.6127302798935752,0.7362454580224649,0.6818929675334241,0.03139717425431706,0.5155664699259452
Palau,PLW,29.927,15610.8231931032,53.205,71.798,89.0,6.25,97.6190476190476,49.6957403651116,5.473,0.6331663947875094,0.28107293885603285,0.6202857362316613,0.511440309473116,0.10204081632653061,0.8676803216888666,0.9112903225806451,0.8074190280092819,0.4571196668217711,0.7439830289602639,0.7433832200210144,0.10204081632653061,0.511631683032395
South Sudan,SSD,97.132,7133.02838048328,70.393,60.627,692.0,32.3636363636364,94.6070022583008,60.20214459287705,13.593,0.6130618798136043,0.343282654188705,0.8403231174949433,0.17644765646085106,0.5283858998144719,0.6636089469716009,0.30342741935483875,0.36812759420858243,0.47817226700115467,0.7519660322332721,0.2826675566747574,0.5283858998144719,0.510297938930914
St. Lucia,LCA,27.829,13554.7684784933,62.135,76.304,44.0,11.1111111111111,90.5332412719727,20.5900497436523,13.598,0.5858707259826947,0.10873455467919374,0.734605832501216,0.6465649083875611,0.1814058956916098,0.663483287258105,0.9566532258064516,0.8211327907964833,0.34730264033094427,0.6990445598796605,0.8081169749968321,0.1814058956916098,0.5089675177247617
Nepal,NPL,67.169,1382.33055769304,27.302,71.837,142.0,33.0882352941176,90.7214299008772,20.7927142124166,11.933,0.5871268296114898,0.10993455599615769,0.2886806462349899,0.5126098299697124,0.5402160864345731,0.7053279718522242,0.8578629032258065,0.5639833970650717,0.3485306928038237,0.49700430904360704,0.6448187100868635,0.5402160864345731,0.5076424495922169
Kiribati,KIR,44.026,2177.70125812262,53.205,68.17,80.0,6.66666666666667,100.551571980143,60.20214459287705,5.473,0.6527401305277859,0.343282654188705,0.6202857362316613,0.4026449155846103,0.10884353741496604,0.8676803216888666,0.9203629032258065,0.7152596659803249,0.49801139235824543,0.7439830289602639,0.6794224949302472,0.10884353741496604,0.5075651134159307
Lao PDR,LAO,81.654,2066.94979776957,61.407,71.25,112.0,21.9512195121951,53.2568302183413,12.6891498565674,0.871,0.3370616695296532,0.06195235192055969,0.7252861202857361,0.49500704711068455,0.3583872573419608,0.9833375219904499,0.8881048387096774,0.4693009118541034,0.19950701072510646,0.854311821138093,0.6174709325581551,0.3583872573419608,0.5074192554408288
India,IND,14.06,2530.12031278204,30.984,73.598,80.0,15.2416356877323,78.7503140925354,35.2437991377201,4.057,0.5072231601118089,0.195501212290954,0.3358168830171288,0.5654181785467957,0.24884303163644572,0.9032671525508922,0.9203629032258065,0.9111350786024773,0.35136218620138143,0.6195420177840105,0.7989720534583599,0.24884303163644572,0.5046798222700494
Honduras,HND,82.079,3227.45762509776,39.364,75.501,47.0,27.34375,59.4406700134277,29.6191849826706,8.817,0.37833697745719386,0.162197178117488,0.44309598791509835,0.6224847812396918,0.44642857142857145,0.7836391053028399,0.9536290322580645,0.46652286171846913,0.27026707778734094,0.6133675466089691,0.6808788917387417,0.44642857142857145,0.5027355218909059
Bangladesh,BGD,73.179,2551.01773827307,41.874,76.373,115.0,20.8571428571429,71.5461976300242,20.8052172080444,3.238,0.4591378061587057,0.11000858777543719,0.4752285121745141,0.6486340600353856,0.3405247813411086,0.923850213621513,0.8850806451612904,0.5246984998529267,0.28457319696707145,0.6995393628980136,0.6861377350165343,0.3405247813411086,0.502693769055682
Zambia,ZMB,115.907,1330.72780576709,56.361,68.673,85.0,14.9700598802395,94.6070022583008,60.20214459287705,6.037,0.6130618798136043,0.343282654188705,0.6606882249020661,0.4177287312201997,0.24440914090186938,0.8535059060065343,0.9153225806451613,0.2454031440990947,0.47817226700115467,0.7570970654543002,0.5261514853214851,0.24440914090186938,0.5014574896697024
Marshall Islands,MHL,71.839,6793.24495895856,53.205,69.334,155.0,12.1212121212121,96.0382030420941,47.2116946399567,5.473,0.622614723194855,0.2663645977256922,0.6202857362316613,0.4375506042522566,0.19789734075448326,0.8676803216888666,0.844758064516129,0.5334575285158676,0.4444896604602736,0.7439830289602639,0.605255399094751,0.19789734075448326,0.497906357317443
Tunisia,TUN,4.315,3951.11683376921,26.781,79.149,36.0,16.2337662337662,94.6070022583008,49.398738861084,20.453,0.6130618798136043,0.2793143563173842,0.2820109071357247,0.731879929229016,0.26504108136761145,0.4912038200552903,0.9647177419354839,0.9748341340654313,0.44618811806549424,0.3866073635955075,0.8904772684099771,0.26504108136761145,0.49707845785964755
"Egypt, Arab Rep.",EGY,41.754,3456.78968456253,18.478,73.809,17.0,27.5337837837838,83.0465220652019,37.9565582275391,15.166,0.5358990820096348,0.21156379346385173,0.17571754102977702,0.5717455843104325,0.44953116381687835,0.6240764011058055,0.9838709677419355,0.7301107951759976,0.3737314377367432,0.39989697106779126,0.7619091157427885,0.44953116381687835,0.49626717209105037
Tuvalu,TUV,27.507,6344.7750188689,53.205,70.698,170.0,6.25,104.873949579832,27.8325123152709,5.473,0.6815907269724137,0.15161806887877552,0.6202857362316613,0.4784538339280892,0.10204081632653061,0.8676803216888666,0.8296370967741935,0.8232375723110108,0.4166043979255946,0.7439830289602639,0.7104428343377646,0.10204081632653061,0.49326776938753836
Comoros,COM,55.233,1560.27378476855,47.058,68.932,179.0,16.6666666666667,56.4125595092773,60.20214459287705,4.488,0.35812523238631727,0.343282654188705,0.5415930563023273,0.42549554682580143,0.2721088435374155,0.8924352852475497,0.8205645161290323,0.6420041180507893,0.35070394328751114,0.7170141707749385,0.6293547270018743,0.2721088435374155,0.49229542115043484
Cameroon,CMR,106.661,1720.47510154506,57.095,65.944,258.0,33.8888888888889,42.4944197803389,14.536544208554,4.183,0.2652257521075848,0.07289100174335598,0.6700847479325088,0.335892284163493,0.5532879818594106,0.9001005277707967,0.7409274193548387,0.3058404418733862,0.1690583769254704,0.7850926378516527,0.46088671513057267,0.5532879818594106,0.4920814279417767
Guinea,GIN,118.577,1555.49375806861,42.739,61.897,494.0,29.6296296296296,94.6070022583008,60.20214459287705,5.212,0.6130618798136043,0.343282654188705,0.4863020713316434,0.21453204186283611,0.4837490551776261,0.8742397587333501,0.5030241935483871,0.22795045265875735,0.47817226700115467,0.6802709150324968,0.31516889602332687,0.4837490551776261,0.4893402833086511
Myanmar,MMR,33.506,1233.19666209269,41.051,70.164,185.0,15.2941176470588,81.8814926147461,24.3676490783691,3.633,0.5281228538236417,0.13110218628359901,0.464692628722124,0.4624403994362311,0.2496998799519804,0.9139230962553405,0.814516129032258,0.7840245775729646,0.32961252005362035,0.6893078624887323,0.6869937020138179,0.2496998799519804,0.4889034911270378
Belize,BLZ,55.232,7424.75821321022,44.076,76.495,67.0,15.625,84.5732792044884,29.0806945863126,12.86,0.5460897358982906,0.15900871006118766,0.5034180812658422,0.6522925600503794,0.25510204081632654,0.682030660970093,0.9334677419354839,0.6420106546393437,0.3525492229797391,0.5927243711179676,0.742590318875069,0.25510204081632654,0.48574148844727555
"Gambia, The",GMB,58.094,883.024111719809,45.242,67.534,354.0,8.62068965517241,116.372766553778,60.20214459287705,5.776,0.7583419409639498,0.343282654188705,0.5183449829736025,0.3835727351785769,0.14074595355383526,0.8600653430510179,0.6441532258064516,0.6233029381965551,0.5508122975763274,0.6892051630123102,0.5503429663938612,0.14074595355383526,0.48277659513408355
Guatemala,GTM,68.269,5758.32760847852,38.14,74.877,94.0,20.0,48.2479657338074,30.5259191296939,3.032,0.3036289754726801,0.16756606284206993,0.42742658166269804,0.6037724532941492,0.32653061224489793,0.9290273938175421,0.90625,0.5567931496551949,0.235597519157375,0.67822698774012,0.6889385343164479,0.32653061224489793,0.4823234133647102
Ghana,GHA,58.238,2383.90410483418,55.53,67.943,234.0,14.5454545454545,77.9574778013858,21.6757346417755,3.12,0.5019312115591748,0.11516302887350807,0.6500499270297257,0.3958377065403183,0.2374768089053796,0.9268157828600151,0.7651209677419355,0.6223616694447167,0.3085471202163414,0.7884328549448705,0.5944401145756568,0.2374768089053796,0.4822242246605621
Sri Lanka,LKA,15.091,3798.89016573011,29.6,80.593,18.0,5.33333333333333,90.4491165297148,26.0459119158667,6.638,0.5853092181241343,0.1410393875477782,0.31809918836572193,0.7751821753081237,0.08707482993197274,0.8384016084443328,0.9828629032258065,0.9043958558028565,0.36317430283595625,0.5782503984050273,0.8874803114455956,0.08707482993197274,0.478994960654638
Libya,LBY,5.923,6026.51518708812,33.465,70.416,59.0,16.4705882352941,94.6070022583008,60.20214459287705,24.931,0.6130618798136043,0.343282654188705,0.36757815500422464,0.46999730110654614,0.26890756302520985,0.3786629806484041,0.9415322580645161,0.9643232996699023,0.47817226700115467,0.37312056782631436,0.7919509529469883,0.26890756302520985,0.47803783769991676
Guinea-Bissau,GNB,81.981,988.087886357022,60.084,66.362,505.0,9.80392156862745,94.6070022583008,60.20214459287705,1.82,0.6130618798136043,0.343282654188705,0.7083493355864505,0.34842714487060283,0.16006402561024408,0.9594873083689369,0.49193548387096775,0.4671634473968036,0.47817226700115467,0.8339183219776938,0.4358420253794581,0.16006402561024408,0.47699915999213766
Benin,BEN,77.844,1394.17784721831,74.802,62.208,518.0,26.605504587156,40.2818489074707,7.59056997299194,1.448,0.2504574936928523,0.03176303155157007,0.8967662646900685,0.22385821813056636,0.4343755850964245,0.9688363910530284,0.47883064516129037,0.4942053142464947,0.14111026262221119,0.9328013278715485,0.39896472584611714,0.4343755850964245,0.4768129753590753
Angola,AGO,140.84,2916.13663284275,72.318,67.144,183.0,33.6363636363636,48.1175394651696,9.93361649716081,14.335,0.3027584185730426,0.045636499021491826,0.8649665872954911,0.37187753021261294,0.5491651205936914,0.6449610454888163,0.8165322580645161,0.08242638167140559,0.1741974587972672,0.7549638163921537,0.42361205664951146,0.5491651205936914,0.47548461310815593
Nauru,NRU,76.239,12752.4723855838,53.205,64.003,273.0,10.5263157894737,93.0666732788086,60.20214459287705,5.473,0.6027806378919146,0.343282654188705,0.6202857362316613,0.2776861486790415,0.17185821697099918,0.8676803216888666,0.7258064516129032,0.5046965388763605,0.4730316460403098,0.7439830289602639,0.5027297130561017,0.17185821697099918,0.47290065125691866
Oman,OMN,5.986,21027.7384778886,30.321,81.882,13.0,0.0,91.191469277966,52.9462515450918,11.296,0.5902642039080919,0.3003196164831742,0.32732928796374533,0.8138363271058866,0.0,0.7213370193515959,0.9879032258064516,0.9639114945909729,0.445291910195633,0.5243331536576706,0.9218836825011038,0.0,0.4728771865886019
Samoa,WSM,43.538,4822.74084650019,31.158,73.662,101.0,12.962962962963,94.6070022583008,21.8301579821768,7.59,0.6130618798136043,0.11607738851918949,0.33804439665104846,0.5673373916694157,0.21164021164021224,0.8144759989947223,0.8991935483870968,0.7184495211948885,0.36456963416639687,0.5762601978228854,0.7283268204171337,0.21164021164021224,0.4701992160116571
Sao Tome and Principe,STP,86.195,2990.6606143535,22.874,73.728,75.0,14.5454545454545,94.6070022583008,60.20214459287705,9.153,0.6130618798136043,0.343282654188705,0.23199426479248278,0.5693165802021168,0.2374768089053796,0.7751947725559185,0.9254032258064516,0.4396182632284211,0.47817226700115467,0.5035945186742007,0.6447793564123299,0.2374768089053796,0.4660057377482662
Mali,MLI,138.564,1043.9533853528,53.06,61.9,367.0,28.5714285714286,37.1307560416794,60.20214459287705,3.09,0.22942487760742938,0.343282654188705,0.6184294748700616,0.2146220049779589,0.46647230320699756,0.9275697411409902,0.6310483870967742,0.09730365722129619,0.2863537658980672,0.7729996080055259,0.31432468309867645,0.46647230320699756,0.46003759005231676
Iraq,IRQ,58.006,5965.31835077761,10.913,74.055,66.0,29.0519877675841,94.6070022583008,60.20214459287705,29.61,0.6130618798136043,0.343282654188705,0.07887190516424712,0.5791225597505024,0.4743181676340261,0.2610706207589846,0.9344758064516129,0.6238781579893453,0.47817226700115467,0.16997126296161585,0.7124921747304868,0.4743181676340261,0.45873846808182084
Algeria,DZA,8.698,5370.477235078,14.338,77.696,62.0,7.86240786240786,103.220718383789,67.2588432657415,21.064,0.6705558960335023,0.3850662374309338,0.12271807870548171,0.68830779380454,0.1283658426515569,0.475848203066097,0.938508064516129,0.9461842664313495,0.527811066732218,0.29928314088578933,0.8576667082506728,0.1283658426515569,0.45328168963005927
Togo,TGO,77.05,1055.01727877926,56.49,62.923,349.0,19.7802197802198,59.0849653049812,10.7860283764189,2.09,0.3759627533733049,0.05068373489831971,0.6623396574237652,0.2452994272348337,0.32294236375869056,0.9527016838401609,0.6491935483870968,0.4993953655587149,0.21332324413581233,0.8075206706319631,0.4646294470602151,0.32294236375869056,0.45210393139667027
Sudan,SDN,66.071,797.283447265625,14.452,69.626,256.0,30.5164319248826,44.8803787231445,60.20214459287705,14.01,0.2811513247825145,0.343282654188705,0.12417748418977391,0.44630701412420914,0.49822745999808327,0.6531289268660467,0.7429435483870968,0.5711605712978396,0.3122169894856097,0.38865320552791033,0.5868037112697152,0.49822745999808327,0.44647534157032964
Lebanon,LBN,20.831,3477.72489842684,22.234,79.734,15.0,6.25,66.7372772721446,57.1435211987779,14.48,0.4270396802130405,0.32517216780993863,0.2238011111964565,0.7494227366779618,0.10204081632653061,0.6413169137974366,0.9858870967741935,0.8668758375004085,0.37610592401148957,0.43255901249694656,0.8673952236508545,0.10204081632653061,0.44452524412145533
Jordan,JOR,18.425,4466.08314208575,15.933,80.192,31.0,12.3076923076923,93.1909358247647,40.4090341678811,23.072,0.6036100537594268,0.22608520600437726,0.14313695368307858,0.7631571055867091,0.2009419152276294,0.4253832621261623,0.969758064516129,0.8826028695623753,0.41484762988190205,0.2842601079046204,0.8718393465550712,0.2009419152276294,0.44297224989230577
Papua New Guinea,PNG,54.069,2966.06830432055,50.644,69.085,189.0,2.7027027027027,48.1780291095574,60.20214459287705,2.157,0.30316216911983357,0.343282654188705,0.5875003200450623,0.4300836656970639,0.044125758411472656,0.9510178436793164,0.810483870967742,0.6496127071281498,0.3232224116542693,0.7692590818621894,0.6300600812643186,0.044125758411472656,0.4416668332980625
"Iran, Islamic Rep.",IRN,26.204,5049.29931642754,14.128,79.628,16.0,5.59440559440559,86.1972427368164,59.131290435791,15.11,0.5569292138086329,0.33694199464135194,0.1200297001817856,0.746244039943623,0.09133723419437698,0.625483789896959,0.9848790322580645,0.8317547471974376,0.44693560422499246,0.3727567450393723,0.854292606466375,0.09133723419437698,0.4413305474812792
Djibouti,DJI,18.972,3381.29779710722,18.936,68.51,162.0,26.1538461538462,94.6070022583008,60.20214459287705,35.717,0.6130618798136043,0.343282654188705,0.18158076657193334,0.41284073529852766,0.42700156985871346,0.10758984669514948,0.8377016129032258,0.8790273556231003,0.47817226700115467,0.1445853066335414,0.7098565679416179,0.42700156985871346,0.43990392785875687
Haiti,HTI,49.775,1705.75808460999,59.351,68.3,328.0,2.54237288135593,94.6070022583008,60.20214459287705,17.612,0.6130618798136043,0.343282654188705,0.6989656143585016,0.4065433172399315,0.04150812867519885,0.562603669263634,0.6703629032258065,0.677680818380887,0.47817226700115467,0.6307846418110679,0.5848623462822083,0.04150812867519885,0.4338318459424074
Gabon,GAB,91.707,7802.82433276138,41.876,71.052,233.0,24.4897959183673,72.0510629415333,60.20214459287705,28.777,0.4625076333025185,0.343282654188705,0.47525411577950166,0.48906948151257995,0.39983340274885387,0.28200552902739373,0.7661290322580645,0.403588587116384,0.40289514374561175,0.37862982240344767,0.5529290336290095,0.39983340274885387,0.4335718506317307
Malawi,MWI,113.577,633.214767978695,58.644,70.562,225.0,20.7253886010363,37.2564052253575,2.22621093042937,5.946,0.23026354887302047,0.0,0.6899147399953912,0.47437550604252243,0.3383736914454906,0.8557929127921589,0.7741935483870968,0.26063339543092456,0.11513177443651024,0.772853826393775,0.5030674832868479,0.3383736914454906,0.43235669389065595
Madagascar,MDG,129.802,508.718427705591,82.866,65.377,445.0,18.5430463576159,35.2580222250234,6.22109620045972,3.305,0.21692493137495836,0.023654208428274964,1.0,0.3188892554052836,0.30274361400189226,0.9221663734606685,0.5524193548387097,0.15457724613524204,0.12028956990161666,0.9610831867303342,0.34196195212641173,0.30274361400189226,0.4315195806900637
Niger,NER,145.324,638.336080897887,72.501,62.129,350.0,25.9036144578313,20.6873224974982,3.21490820419114,0.283,0.11966980544960555,0.005854198507645868,0.8673093171518551,0.22148918943233262,0.4229161544135722,0.9981151042975622,0.6481854838709677,0.053116318593325995,0.0627620019786257,0.9327122107247087,0.30759699729887546,0.4229161544135722,0.43149684110394554
Lesotho,LSO,70.642,916.282976983803,48.426,60.007,478.0,26.4462809917355,94.6070022583008,11.9503822035062,18.582,0.6130618798136043,0.057578017524357025,0.5591059221138336,0.15785527933547233,0.4317760161916,0.5382256848454385,0.5191532258064516,0.5412818250155245,0.3353199486689806,0.5486658034796361,0.40609677671914945,0.4317760161916,0.43046463626484155
Cote d'Ivoire,CIV,92.085,2591.9659048119,59.258,64.132,359.0,13.7254901960784,63.094766197367,11.1647106583714,2.523,0.40272699242957216,0.05292595939788117,0.6977750467265791,0.28155456262932205,0.22408963585434122,0.9418195526514199,0.6391129032258065,0.40111775664280813,0.22782647591372668,0.8197972996889995,0.44059507416597893,0.22408963585434122,0.4280771214057616
Burkina Faso,BFA,87.082,873.482589651003,64.722,63.222,242.0,16.9014084507042,33.6455886002101,8.1343872857632,4.403,0.20616241219880305,0.03498304093699557,0.7677240955526536,0.2542657510420727,0.27594136246047674,0.8945715003769792,0.7570564516129032,0.43382030918063863,0.1205727265678993,0.8311477979648164,0.4817141706118715,0.27594136246047674,0.427344014401266
West Bank and Gaza,PSE,36.043,3455.02852911712,18.934,71.502,16.0,25.04489795918365,92.1529721719084,54.7817476689496,39.998,0.5966819523193991,0.3111878154296469,0.18155516296694577,0.5025639487809995,0.40889629321116167,0.0,0.9848790322580645,0.7674412524103671,0.453934883874523,0.09077758148347288,0.751628077816477,0.40889629321116167,0.4263092090964086
Pakistan,PAK,41.095,1360.32417758419,23.997,70.163,155.0,20.4678362573099,39.5879695501278,10.3220983854533,6.775,0.2458260535055355,0.04793674819891329,0.2463706889930102,0.46241041173119,0.33416875522138617,0.8349585322945463,0.844758064516129,0.7344184070333692,0.1468814008522244,0.5406646106437782,0.6805289610935628,0.33416875522138617,0.42556093195273786
Botswana,BWA,53.805,7826.35376483298,63.426,71.698,155.0,11.1111111111111,74.0652465820312,25.3977588554212,27.069,0.4759517154163896,0.13720159333120344,0.7511329595207005,0.5084415389690224,0.1814058956916098,0.32493088715757723,0.844758064516129,0.6513383665065202,0.3065766543737965,0.5380319233391389,0.6681793233305573,0.1814058956916098,0.4235484491837756
Eswatini,SWZ,68.726,3755.52111232464,48.24,66.953,118.0,17.1428571428571,94.6070022583008,60.20214459287705,37.01,0.6130618798136043,0.343282654188705,0.5567247868499885,0.3661498785497946,0.27988338192419754,0.07509424478512183,0.8820564516129032,0.5538059286858188,0.47817226700115467,0.31590951581755516,0.6006707529495056,0.27988338192419754,0.41865897942310326
"Congo, Rep.",COG,109.88,2477.97845544866,65.642,67.461,241.0,14.5695364238411,94.6070022583008,8.31634998321533,21.276,0.6130618798136043,0.036060464512584545,0.7795017538469415,0.38138363271058856,0.23786998243005877,0.47052023121387276,0.7580645161290323,0.284799163316665,0.32456117216309444,0.6250109925304072,0.4747491040520953,0.23786998243005877,0.4155478127939139
Liberia,LBR,126.012,799.194470229642,71.966,63.444,628.0,10.958904109589,37.0220985412598,60.20214459287705,2.237,0.22869962081924103,0.343282654188705,0.8604603528176766,0.26092302156115993,0.17892088342186122,0.9490072882633828,0.36794354838709675,0.1793509167565447,0.28599113750397304,0.9047338205405298,0.2694058289016005,0.17892088342186122,0.4097629175919911
"Congo, Dem. Rep.",COD,106.884,660.21205238997,61.719,64.038,427.0,12.8,42.9527015686035,4.74844980239868,3.626,0.26828464796436874,0.014934487463517549,0.729280282663799,0.27873571835547406,0.2089795918367347,0.9140990198542347,0.5705645161290323,0.3043827826257476,0.14160956771394315,0.8216896512590168,0.38456100570341795,0.2089795918367347,0.3892099541282782
Syrian Arab Republic,SYR,38.91,1051.67149587463,12.879,74.412,20.0,10.8,42.0292587280273,60.20214459287705,25.152,0.2621209391909701,0.343282654188705,0.10404024886704046,0.5898281704501156,0.1763265306122449,0.3731088213118874,0.9808467741935484,0.7487008530248064,0.30270179668983754,0.2385745350894639,0.7731252658894902,0.1763265306122449,0.3726820320702591
Nigeria,NGA,86.432,2138.76383719983,80.693,54.743,993.0,3.91061452513966,47.4061508178711,60.20214459287705,4.113,0.29801010903618597,0.343282654188705,0.9721816831809919,0.0,0.06384676775738221,0.9018597637597386,0.0,0.43806909174102027,0.3206463816124455,0.9370207234703652,0.14602303058034008,0.06384676775738221,0.36688422585513325
Mauritania,MRT,88.903,2135.78187606359,26.198,70.484,381.0,23.2954545454545,36.1789325617578,4.35593332639211,15.05,0.22307173643167574,0.012610348994599554,0.2745474562818445,0.47203646504932956,0.38033395176252244,0.6269917064589092,0.6169354838709677,0.42191718142301526,0.11784104271313765,0.45076958137037687,0.5036297101144376,0.38033395176252244,0.3631435714901186
Chad,TCD,134.738,949.333453674592,47.817,57.014,748.0,25.8883248730965,19.2402040168684,2.47607733580501,0.732,0.11001071613375835,0.0014794898057070688,0.5513096243951148,0.06810207814795936,0.422666528540351,0.9868308620256345,0.24697580645161288,0.1223126450305585,0.05574510296973271,0.7690702432103746,0.14579684321004358,0.422666528540351,0.3483196794826255
Afghanistan,AFG,64.068,413.757894705303,5.145,67.536,521.0,27.0161290322581,45.1596908569336,5.93654012680054,26.597,0.2830156509474976,0.021969316817904715,0.005031108380059909,0.3836327105886586,0.44107965766952,0.3367931641115858,0.47580645161290325,0.5842533581723699,0.15249248388270115,0.17091213624582285,0.4812308401246439,0.44107965766952,0.311428779480672
"Yemen, Rep.",YEM,75.328,633.887202451545,4.752,71.388,118.0,0.0,94.6070022583008,60.20214459287705,29.385,0.6130618798136043,0.343282654188705,0.0,0.49914535040633345,0.0,0.266725307866298,0.8820564516129032,0.5106513710494492,0.47817226700115467,0.133362653933149,0.6306177243562286,0.0,0.3105381613226331
"Somalia, Fed. Rep.",SOM,117.1,596.885985135589,20.707,61.388,563.0,19.7080291970803,2.75847005844116,60.20214459287705,24.663,0.0,0.343282654188705,0.20425275878843743,0.1992682999970011,0.3217637419931478,0.38539834129178174,0.4334677419354839,0.23760499395365553,0.1716413270943525,0.2948255500401096,0.2901136786287135,0.3217637419931478,0.26958607443908084
